firstAuthor	accessionId	publicationDate	journal	title	reportedTrait	efoTraits	bgTraits	discoverySampleAncestry	"replicationSampleAncestry"	associationCount	summaryStatistics	ssApiFlag	agreedToCc0	genotypingTechnologies	pubmedId	initialSampleDescription	"replicateSampleDescription"
"Chen Y"	GCST90200668	2023-01-12	"Nat Genet"	"Genomic atlas of the plasma metabolome prioritizes metabolites implicated in human diseases."	"X-25520 levels"	"X-25520 measurement"	-	"7997 European"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90200001-GCST90201000/GCST90200668"	no	no	"Genome-wide genotyping array"	36635386	"7,997 European ancestry individuals"	NA
"Chen Y"	GCST90200669	2023-01-12	"Nat Genet"	"Genomic atlas of the plasma metabolome prioritizes metabolites implicated in human diseases."	"X-25519 levels"	"X-25519 measurement"	-	"8080 European"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90200001-GCST90201000/GCST90200669"	no	no	"Genome-wide genotyping array"	36635386	"8,080 European ancestry individuals"	NA
"Chen Y"	GCST90200670	2023-01-12	"Nat Genet"	"Genomic atlas of the plasma metabolome prioritizes metabolites implicated in human diseases."	"X-26111 levels"	"metabolite measurement"	-	"8002 European"		2	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90200001-GCST90201000/GCST90200670"	no	no	"Genome-wide genotyping array"	36635386	"8,002 European ancestry individuals"	NA
"Chen Y"	GCST90200671	2023-01-12	"Nat Genet"	"Genomic atlas of the plasma metabolome prioritizes metabolites implicated in human diseases."	"X-26109 levels"	"metabolite measurement"	-	"6992 European"		6	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90200001-GCST90201000/GCST90200671"	no	no	"Genome-wide genotyping array"	36635386	"6,992 European ancestry individuals"	NA
"Chen Y"	GCST90200672	2023-01-12	"Nat Genet"	"Genomic atlas of the plasma metabolome prioritizes metabolites implicated in human diseases."	"X-26054 levels"	"X-26054 measurement"	-	"8046 European"		4	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90200001-GCST90201000/GCST90200672"	no	no	"Genome-wide genotyping array"	36635386	"8,046 European ancestry individuals"	NA
"Chen Y"	GCST90200673	2023-01-12	"Nat Genet"	"Genomic atlas of the plasma metabolome prioritizes metabolites implicated in human diseases."	"Butyrylcarnitine (C4) levels"	"butyrylcarnitine (C4) measurement"	-	"8111 European"		6	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90200001-GCST90201000/GCST90200673"	no	no	"Genome-wide genotyping array"	36635386	"8,111 European ancestry individuals"	NA
"Chen Y"	GCST90200674	2023-01-12	"Nat Genet"	"Genomic atlas of the plasma metabolome prioritizes metabolites implicated in human diseases."	"Androsterone sulfate levels"	"androsterone sulfate measurement"	-	"8182 European"		7	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90200001-GCST90201000/GCST90200674"	no	no	"Genome-wide genotyping array"	36635386	"8,182 European ancestry individuals"	NA
"Chen Y"	GCST90200725	2023-01-12	"Nat Genet"	"Genomic atlas of the plasma metabolome prioritizes metabolites implicated in human diseases."	"Adenosine 5'-diphosphate (ADP) to creatine ratio"	"metabolite ratio"	-	"4561 European"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90200001-GCST90201000/GCST90200725"	no	no	"Genome-wide genotyping array"	36635386	"4,561 European ancestry individuals"	NA
"Chen Y"	GCST90200726	2023-01-12	"Nat Genet"	"Genomic atlas of the plasma metabolome prioritizes metabolites implicated in human diseases."	"N-acetylputrescine to (N(1) + N(8))-acetylspermidine ratio"	"metabolite ratio"	-	"8144 European"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90200001-GCST90201000/GCST90200726"	no	no	"Genome-wide genotyping array"	36635386	"8,144 European ancestry individuals"	NA
"Chen Y"	GCST90200727	2023-01-12	"Nat Genet"	"Genomic atlas of the plasma metabolome prioritizes metabolites implicated in human diseases."	"Adenosine 3',5'-cyclic monophosphate (cAMP) to taurocholate ratio"	"metabolite ratio"	-	"6329 European"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90200001-GCST90201000/GCST90200727"	no	no	"Genome-wide genotyping array"	36635386	"6,329 European ancestry individuals"	NA
"Chen Y"	GCST90200728	2023-01-12	"Nat Genet"	"Genomic atlas of the plasma metabolome prioritizes metabolites implicated in human diseases."	"Adenosine 5'-diphosphate (ADP) to Adenosine 5'-monophosphate (AMP) ratio"	"metabolite ratio"	-	"4573 European"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90200001-GCST90201000/GCST90200728"	no	no	"Genome-wide genotyping array"	36635386	"4,573 European ancestry individuals"	NA
"Chen Y"	GCST90200729	2023-01-12	"Nat Genet"	"Genomic atlas of the plasma metabolome prioritizes metabolites implicated in human diseases."	"3-phosphoglycerate to phosphate ratio"	"metabolite ratio"	-	"8153 European"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90200001-GCST90201000/GCST90200729"	no	no	"Genome-wide genotyping array"	36635386	"8,153 European ancestry individuals"	NA
"Chen Y"	GCST90200730	2023-01-12	"Nat Genet"	"Genomic atlas of the plasma metabolome prioritizes metabolites implicated in human diseases."	"Adenosine 5'-diphosphate (ADP) to fructose ratio"	"metabolite ratio"	-	"4571 European"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90200001-GCST90201000/GCST90200730"	no	no	"Genome-wide genotyping array"	36635386	"4,571 European ancestry individuals"	NA
"Chen Y"	GCST90200731	2023-01-12	"Nat Genet"	"Genomic atlas of the plasma metabolome prioritizes metabolites implicated in human diseases."	"Adenosine 5'-diphosphate (ADP) to mannose ratio"	"metabolite ratio"	-	"4587 European"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90200001-GCST90201000/GCST90200731"	no	no	"Genome-wide genotyping array"	36635386	"4,587 European ancestry individuals"	NA
"Chen Y"	GCST90200732	2023-01-12	"Nat Genet"	"Genomic atlas of the plasma metabolome prioritizes metabolites implicated in human diseases."	"Adenosine 5'-diphosphate (ADP) to tyrosine ratio"	"metabolite ratio"	-	"4560 European"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90200001-GCST90201000/GCST90200732"	no	no	"Genome-wide genotyping array"	36635386	"4,560 European ancestry individuals"	NA
"Chen Y"	GCST90200733	2023-01-12	"Nat Genet"	"Genomic atlas of the plasma metabolome prioritizes metabolites implicated in human diseases."	"Adenosine 5'-diphosphate (ADP) to N-acetylglucosamine to N-acetylgalactosamine ratio"	"metabolite ratio"	-	"4392 European"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90200001-GCST90201000/GCST90200733"	no	no	"Genome-wide genotyping array"	36635386	"4,392 European ancestry individuals"	NA
"Chen Y"	GCST90200734	2023-01-12	"Nat Genet"	"Genomic atlas of the plasma metabolome prioritizes metabolites implicated in human diseases."	"Adenosine 5'-monophosphate (AMP) to palmitate (16:0) ratio"	"metabolite ratio"	-	"8227 European"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90200001-GCST90201000/GCST90200734"	no	no	"Genome-wide genotyping array"	36635386	"8,227 European ancestry individuals"	NA
"Chen Y"	GCST90200735	2023-01-12	"Nat Genet"	"Genomic atlas of the plasma metabolome prioritizes metabolites implicated in human diseases."	"Arginine to ornithine ratio"	"metabolite ratio"	-	"8250 European"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90200001-GCST90201000/GCST90200735"	no	no	"Genome-wide genotyping array"	36635386	"8,250 European ancestry individuals"	NA
"Chen Y"	GCST90200736	2023-01-12	"Nat Genet"	"Genomic atlas of the plasma metabolome prioritizes metabolites implicated in human diseases."	"Adenosine 5'-diphosphate (ADP) to arginine ratio"	"metabolite ratio"	-	"4568 European"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90200001-GCST90201000/GCST90200736"	no	no	"Genome-wide genotyping array"	36635386	"4,568 European ancestry individuals"	NA
"Chen Y"	GCST90200737	2023-01-12	"Nat Genet"	"Genomic atlas of the plasma metabolome prioritizes metabolites implicated in human diseases."	"Adenosine 5'-diphosphate (ADP) to 2'-deoxyuridine ratio"	"metabolite ratio"	-	"4391 European"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90200001-GCST90201000/GCST90200737"	no	no	"Genome-wide genotyping array"	36635386	"4,391 European ancestry individuals"	NA
"Chen Y"	GCST90200738	2023-01-12	"Nat Genet"	"Genomic atlas of the plasma metabolome prioritizes metabolites implicated in human diseases."	"Adenosine 5'-monophosphate (AMP) to inosine 5'-monophosphate (IMP) ratio"	"metabolite ratio"	-	"4601 European"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90200001-GCST90201000/GCST90200738"	no	no	"Genome-wide genotyping array"	36635386	"4,601 European ancestry individuals"	NA
"Chen Y"	GCST90200739	2023-01-12	"Nat Genet"	"Genomic atlas of the plasma metabolome prioritizes metabolites implicated in human diseases."	"Adenosine 5'-monophosphate (AMP) to proline ratio"	"metabolite ratio"	-	"8190 European"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90200001-GCST90201000/GCST90200739"	no	no	"Genome-wide genotyping array"	36635386	"8,190 European ancestry individuals"	NA
"Chen Y"	GCST90200740	2023-01-12	"Nat Genet"	"Genomic atlas of the plasma metabolome prioritizes metabolites implicated in human diseases."	"Arachidonate (20:4n6) to oleate to vaccenate (18:1) ratio"	"metabolite ratio"	-	"8171 European"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90200001-GCST90201000/GCST90200740"	no	no	"Genome-wide genotyping array"	36635386	"8,171 European ancestry individuals"	NA
"Chen Y"	GCST90200741	2023-01-12	"Nat Genet"	"Genomic atlas of the plasma metabolome prioritizes metabolites implicated in human diseases."	"Adenosine 5'-monophosphate (AMP) to alanine ratio"	"metabolite ratio"	-	"8172 European"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90200001-GCST90201000/GCST90200741"	no	no	"Genome-wide genotyping array"	36635386	"8,172 European ancestry individuals"	NA
"Chen Y"	GCST90200742	2023-01-12	"Nat Genet"	"Genomic atlas of the plasma metabolome prioritizes metabolites implicated in human diseases."	"Aspartate to citrate ratio"	"metabolite ratio"	-	"8191 European"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90200001-GCST90201000/GCST90200742"	no	no	"Genome-wide genotyping array"	36635386	"8,191 European ancestry individuals"	NA
"Chen Y"	GCST90200743	2023-01-12	"Nat Genet"	"Genomic atlas of the plasma metabolome prioritizes metabolites implicated in human diseases."	"Arginine to citrulline ratio"	"metabolite ratio"	-	"8192 European"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90200001-GCST90201000/GCST90200743"	no	no	"Genome-wide genotyping array"	36635386	"8,192 European ancestry individuals"	NA
"Chen Y"	GCST90200744	2023-01-12	"Nat Genet"	"Genomic atlas of the plasma metabolome prioritizes metabolites implicated in human diseases."	"Arginine to glutamate ratio"	"metabolite ratio"	-	"8194 European"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90200001-GCST90201000/GCST90200744"	no	no	"Genome-wide genotyping array"	36635386	"8,194 European ancestry individuals"	NA
"Chen Y"	GCST90200745	2023-01-12	"Nat Genet"	"Genomic atlas of the plasma metabolome prioritizes metabolites implicated in human diseases."	"Adenosine 5'-monophosphate (AMP) to phenylalanine ratio"	"metabolite ratio"	-	"8189 European"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90200001-GCST90201000/GCST90200745"	no	no	"Genome-wide genotyping array"	36635386	"8,189 European ancestry individuals"	NA
"Chen Y"	GCST90200746	2023-01-12	"Nat Genet"	"Genomic atlas of the plasma metabolome prioritizes metabolites implicated in human diseases."	"Adenosine 5'-diphosphate (ADP) to gluconate ratio"	"metabolite ratio"	-	"4540 European"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90200001-GCST90201000/GCST90200746"	no	no	"Genome-wide genotyping array"	36635386	"4,540 European ancestry individuals"	NA
"Chen Y"	GCST90200747	2023-01-12	"Nat Genet"	"Genomic atlas of the plasma metabolome prioritizes metabolites implicated in human diseases."	"Adenosine 5'-monophosphate (AMP) to phosphate ratio"	"metabolite ratio"	-	"8184 European"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90200001-GCST90201000/GCST90200747"	no	no	"Genome-wide genotyping array"	36635386	"8,184 European ancestry individuals"	NA
"Chen Y"	GCST90200748	2023-01-12	"Nat Genet"	"Genomic atlas of the plasma metabolome prioritizes metabolites implicated in human diseases."	"Aspartate to glutamate ratio"	"metabolite ratio"	-	"8190 European"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90200001-GCST90201000/GCST90200748"	no	no	"Genome-wide genotyping array"	36635386	"8,190 European ancestry individuals"	NA
"Chen Y"	GCST90200749	2023-01-12	"Nat Genet"	"Genomic atlas of the plasma metabolome prioritizes metabolites implicated in human diseases."	"Arachidonate (20:4n6) to pyruvate ratio"	"metabolite ratio"	-	"8200 European"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90200001-GCST90201000/GCST90200749"	no	no	"Genome-wide genotyping array"	36635386	"8,200 European ancestry individuals"	NA
"Chen Y"	GCST90201529	2023-01-12	"Nat Genet"	"Genomic atlas of the plasma metabolome prioritizes metabolites implicated in human diseases."	"N-palmitoyl-sphingadienine (d18:2/16:0) levels"	"N-palmitoyl-sphingadienine (d18:2/16:0) measurement"	-	"57 African unspecified"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90201001-GCST90202000/GCST90201529"	no	no	"Genome-wide genotyping array"	36635386		NA
"Chen Y"	GCST90201530	2023-01-12	"Nat Genet"	"Genomic atlas of the plasma metabolome prioritizes metabolites implicated in human diseases."	"Glycosyl ceramide (d18:2/24:1, d18:1/24:2) levels"	"glycosyl ceramide (d18:2/24:1, d18:1/24:2) measurement"	-	"60 African unspecified"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90201001-GCST90202000/GCST90201530"	no	no	"Genome-wide genotyping array"	36635386		NA
"Chen Y"	GCST90201531	2023-01-12	"Nat Genet"	"Genomic atlas of the plasma metabolome prioritizes metabolites implicated in human diseases."	"Docosatrienoate (22:3n6) levels"	"metabolite measurement"	-	"32 African unspecified"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90201001-GCST90202000/GCST90201531"	no	no	"Genome-wide genotyping array"	36635386		NA
"Chen Y"	GCST90201532	2023-01-12	"Nat Genet"	"Genomic atlas of the plasma metabolome prioritizes metabolites implicated in human diseases."	"Sphingomyelin (d18:0/20:0, d16:0/22:0) levels"	"sphingomyelin measurement"	-	"60 African unspecified"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90201001-GCST90202000/GCST90201532"	no	no	"Genome-wide genotyping array"	36635386		NA
"Chen Y"	GCST90201533	2023-01-12	"Nat Genet"	"Genomic atlas of the plasma metabolome prioritizes metabolites implicated in human diseases."	"Sphingomyelin (d18:1/19:0, d19:1/18:0) levels"	"sphingomyelin measurement"	-	"60 African unspecified"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90201001-GCST90202000/GCST90201533"	no	no	"Genome-wide genotyping array"	36635386		NA
"Chen Y"	GCST90201534	2023-01-12	"Nat Genet"	"Genomic atlas of the plasma metabolome prioritizes metabolites implicated in human diseases."	"Sphingomyelin (d18:2/24:2) levels"	"sphingomyelin measurement"	-	"59 African unspecified"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90201001-GCST90202000/GCST90201534"	no	no	"Genome-wide genotyping array"	36635386		NA
"Chen Y"	GCST90201535	2023-01-12	"Nat Genet"	"Genomic atlas of the plasma metabolome prioritizes metabolites implicated in human diseases."	"Sphingomyelin (d18:2/18:1) levels"	"sphingomyelin measurement"	-	"60 African unspecified"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90201001-GCST90202000/GCST90201535"	no	no	"Genome-wide genotyping array"	36635386		NA
"Chen Y"	GCST90201536	2023-01-12	"Nat Genet"	"Genomic atlas of the plasma metabolome prioritizes metabolites implicated in human diseases."	"Sphingomyelin (d18:2/21:0, d16:2/23:0) levels"	"sphingomyelin measurement"	-	"60 African unspecified"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90201001-GCST90202000/GCST90201536"	no	no	"Genome-wide genotyping array"	36635386		NA
"Chen Y"	GCST90201537	2023-01-12	"Nat Genet"	"Genomic atlas of the plasma metabolome prioritizes metabolites implicated in human diseases."	"Sphingomyelin (d18:2/23:1) levels"	"sphingomyelin measurement"	-	"60 African unspecified"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90201001-GCST90202000/GCST90201537"	no	no	"Genome-wide genotyping array"	36635386		NA
"Chen Y"	GCST90201538	2023-01-12	"Nat Genet"	"Genomic atlas of the plasma metabolome prioritizes metabolites implicated in human diseases."	"Sphingomyelin (d18:1/25:0, d19:0/24:1, d20:1/23:0, d19:1/24:0) levels"	"sphingomyelin measurement"	-	"59 African unspecified"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90201001-GCST90202000/GCST90201538"	no	no	"Genome-wide genotyping array"	36635386		NA
"Chen Y"	GCST90201539	2023-01-12	"Nat Genet"	"Genomic atlas of the plasma metabolome prioritizes metabolites implicated in human diseases."	"Heneicosapentaenoate (21:5n3) levels"	"heneicosapentaenoate (21:5n3) measurement"	-	"39 African unspecified"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90201001-GCST90202000/GCST90201539"	no	no	"Genome-wide genotyping array"	36635386		NA
"Chen Y"	GCST90201540	2023-01-12	"Nat Genet"	"Genomic atlas of the plasma metabolome prioritizes metabolites implicated in human diseases."	"Sphingomyelin (d17:2/16:0, d18:2/15:0) levels"	"sphingomyelin measurement"	-	"60 African unspecified"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90201001-GCST90202000/GCST90201540"	no	no	"Genome-wide genotyping array"	36635386		NA
