firstAuthor	accessionId	publicationDate	journal	title	reportedTrait	efoTraits	bgTraits	discoverySampleAncestry	"replicationSampleAncestry"	associationCount	summaryStatistics	ssApiFlag	agreedToCc0	genotypingTechnologies	pubmedId	initialSampleDescription	"replicateSampleDescription"
"Panyard DJ"	GCST90026198	2021-01-12	"Commun Biol"	"Cerebrospinal fluid metabolomics identifies 19 brain-related phenotype associations."	"Methionine sulfoxide levels"	"metabolite measurement"	-	"291 European"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90026001-GCST90027000/GCST90026198"	no	no	"Genome-wide genotyping array"	33437055		NA
"Panyard DJ"	GCST90026199	2021-01-12	"Commun Biol"	"Cerebrospinal fluid metabolomics identifies 19 brain-related phenotype associations."	"Methyl glucopyranoside (alpha + beta) levels"	"metabolite measurement"	-	"291 European"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90026001-GCST90027000/GCST90026199"	no	no	"Genome-wide genotyping array"	33437055		NA
"Panyard DJ"	GCST90026200	2021-01-12	"Commun Biol"	"Cerebrospinal fluid metabolomics identifies 19 brain-related phenotype associations."	"Methylmalonate (mma) levels"	"metabolite measurement"	-	"291 European"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90026001-GCST90027000/GCST90026200"	no	no	"Genome-wide genotyping array"	33437055		NA
"Panyard DJ"	GCST90026201	2021-01-12	"Commun Biol"	"Cerebrospinal fluid metabolomics identifies 19 brain-related phenotype associations."	"Methylsuccinate levels"	"metabolite measurement"	-	"291 European"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90026001-GCST90027000/GCST90026201"	no	no	"Genome-wide genotyping array"	33437055		NA
"Panyard DJ"	GCST90026252	2021-01-12	"Commun Biol"	"Cerebrospinal fluid metabolomics identifies 19 brain-related phenotype associations."	"Propionylcarnitine (c3) levels"	"metabolite measurement"	-	"291 European"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90026001-GCST90027000/GCST90026252"	no	no	"Genome-wide genotyping array"	33437055		NA
"Panyard DJ"	GCST90026253	2021-01-12	"Commun Biol"	"Cerebrospinal fluid metabolomics identifies 19 brain-related phenotype associations."	"Pseudouridine levels"	"metabolite measurement"	-	"291 European"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90026001-GCST90027000/GCST90026253"	no	no	"Genome-wide genotyping array"	33437055		NA
"Panyard DJ"	GCST90026254	2021-01-12	"Commun Biol"	"Cerebrospinal fluid metabolomics identifies 19 brain-related phenotype associations."	"Pyridoxal levels"	"metabolite measurement"	-	"291 European"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90026001-GCST90027000/GCST90026254"	no	no	"Genome-wide genotyping array"	33437055		NA
"Panyard DJ"	GCST90026255	2021-01-12	"Commun Biol"	"Cerebrospinal fluid metabolomics identifies 19 brain-related phenotype associations."	"Pyridoxate levels"	"metabolite measurement"	-	"291 European"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90026001-GCST90027000/GCST90026255"	no	no	"Genome-wide genotyping array"	33437055		NA
"Panyard DJ"	GCST90026256	2021-01-12	"Commun Biol"	"Cerebrospinal fluid metabolomics identifies 19 brain-related phenotype associations."	"Pyruvate levels"	"metabolite measurement"	-	"291 European"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90026001-GCST90027000/GCST90026256"	no	no	"Genome-wide genotyping array"	33437055		NA
"Panyard DJ"	GCST90026257	2021-01-12	"Commun Biol"	"Cerebrospinal fluid metabolomics identifies 19 brain-related phenotype associations."	"Quinate levels"	"metabolite measurement"	-	"291 European"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90026001-GCST90027000/GCST90026257"	no	no	"Genome-wide genotyping array"	33437055		NA
"Panyard DJ"	GCST90026258	2021-01-12	"Commun Biol"	"Cerebrospinal fluid metabolomics identifies 19 brain-related phenotype associations."	"Ribitol levels"	"metabolite measurement"	-	"291 European"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90026001-GCST90027000/GCST90026258"	no	no	"Genome-wide genotyping array"	33437055		NA
"Panyard DJ"	GCST90026259	2021-01-12	"Commun Biol"	"Cerebrospinal fluid metabolomics identifies 19 brain-related phenotype associations."	"Ribonate levels"	"metabolite measurement"	-	"291 European"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90026001-GCST90027000/GCST90026259"	no	no	"Genome-wide genotyping array"	33437055		NA
"Panyard DJ"	GCST90026260	2021-01-12	"Commun Biol"	"Cerebrospinal fluid metabolomics identifies 19 brain-related phenotype associations."	"Ribulonate/xylulonate levels"	"metabolite measurement"	-	"291 European"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90026001-GCST90027000/GCST90026260"	no	no	"Genome-wide genotyping array"	33437055		NA
"Panyard DJ"	GCST90026261	2021-01-12	"Commun Biol"	"Cerebrospinal fluid metabolomics identifies 19 brain-related phenotype associations."	"S-1-pyrroline-5-carboxylate levels"	"metabolite measurement"	-	"291 European"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90026001-GCST90027000/GCST90026261"	no	no	"Genome-wide genotyping array"	33437055		NA
"Panyard DJ"	GCST90026262	2021-01-12	"Commun Biol"	"Cerebrospinal fluid metabolomics identifies 19 brain-related phenotype associations."	"S-methylcysteine levels"	"metabolite measurement"	-	"291 European"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90026001-GCST90027000/GCST90026262"	no	no	"Genome-wide genotyping array"	33437055		NA
"Panyard DJ"	GCST90026263	2021-01-12	"Commun Biol"	"Cerebrospinal fluid metabolomics identifies 19 brain-related phenotype associations."	"Salicylate levels"	"metabolite measurement"	-	"291 European"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90026001-GCST90027000/GCST90026263"	no	no	"Genome-wide genotyping array"	33437055		NA
"Panyard DJ"	GCST90026264	2021-01-12	"Commun Biol"	"Cerebrospinal fluid metabolomics identifies 19 brain-related phenotype associations."	"Serine levels"	"metabolite measurement"	-	"291 European"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90026001-GCST90027000/GCST90026264"	no	no	"Genome-wide genotyping array"	33437055		NA
"Panyard DJ"	GCST90026265	2021-01-12	"Commun Biol"	"Cerebrospinal fluid metabolomics identifies 19 brain-related phenotype associations."	"Spermidine levels"	"metabolite measurement"	-	"291 European"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90026001-GCST90027000/GCST90026265"	no	no	"Genome-wide genotyping array"	33437055		NA
"Panyard DJ"	GCST90026266	2021-01-12	"Commun Biol"	"Cerebrospinal fluid metabolomics identifies 19 brain-related phenotype associations."	"Stachydrine levels"	"metabolite measurement"	-	"291 European"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90026001-GCST90027000/GCST90026266"	no	no	"Genome-wide genotyping array"	33437055		NA
"Panyard DJ"	GCST90026267	2021-01-12	"Commun Biol"	"Cerebrospinal fluid metabolomics identifies 19 brain-related phenotype associations."	"Stearoyl sphingomyelin (d18:1/18:0) levels"	"metabolite measurement"	-	"291 European"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90026001-GCST90027000/GCST90026267"	no	no	"Genome-wide genotyping array"	33437055		NA
"Panyard DJ"	GCST90026268	2021-01-12	"Commun Biol"	"Cerebrospinal fluid metabolomics identifies 19 brain-related phenotype associations."	"Succinimide levels"	"metabolite measurement"	-	"291 European"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90026001-GCST90027000/GCST90026268"	no	no	"Genome-wide genotyping array"	33437055		NA
"Panyard DJ"	GCST90026269	2021-01-12	"Commun Biol"	"Cerebrospinal fluid metabolomics identifies 19 brain-related phenotype associations."	"Succinylcarnitine (c4-dc) levels"	"metabolite measurement"	-	"291 European"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90026001-GCST90027000/GCST90026269"	no	no	"Genome-wide genotyping array"	33437055		NA
"Panyard DJ"	GCST90026270	2021-01-12	"Commun Biol"	"Cerebrospinal fluid metabolomics identifies 19 brain-related phenotype associations."	"Tartarate levels"	"metabolite measurement"	-	"291 European"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90026001-GCST90027000/GCST90026270"	no	no	"Genome-wide genotyping array"	33437055		NA
"Panyard DJ"	GCST90026271	2021-01-12	"Commun Biol"	"Cerebrospinal fluid metabolomics identifies 19 brain-related phenotype associations."	"Tartronate (hydroxymalonate) levels"	"metabolite measurement"	-	"291 European"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90026001-GCST90027000/GCST90026271"	no	no	"Genome-wide genotyping array"	33437055		NA
"Panyard DJ"	GCST90026272	2021-01-12	"Commun Biol"	"Cerebrospinal fluid metabolomics identifies 19 brain-related phenotype associations."	"Theobromine levels"	"metabolite measurement"	-	"291 European"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90026001-GCST90027000/GCST90026272"	no	no	"Genome-wide genotyping array"	33437055		NA
"Panyard DJ"	GCST90026273	2021-01-12	"Commun Biol"	"Cerebrospinal fluid metabolomics identifies 19 brain-related phenotype associations."	"Theophylline levels"	"metabolite measurement"	-	"291 European"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90026001-GCST90027000/GCST90026273"	no	no	"Genome-wide genotyping array"	33437055		NA
"Panyard DJ"	GCST90026274	2021-01-12	"Commun Biol"	"Cerebrospinal fluid metabolomics identifies 19 brain-related phenotype associations."	"Thioproline levels"	"metabolite measurement"	-	"291 European"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90026001-GCST90027000/GCST90026274"	no	no	"Genome-wide genotyping array"	33437055		NA
"Panyard DJ"	GCST90026275	2021-01-12	"Commun Biol"	"Cerebrospinal fluid metabolomics identifies 19 brain-related phenotype associations."	"Threonate levels"	"metabolite measurement"	-	"291 European"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90026001-GCST90027000/GCST90026275"	no	no	"Genome-wide genotyping array"	33437055		NA
"Panyard DJ"	GCST90026276	2021-01-12	"Commun Biol"	"Cerebrospinal fluid metabolomics identifies 19 brain-related phenotype associations."	"Threonine levels"	"metabolite measurement"	-	"291 European"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90026001-GCST90027000/GCST90026276"	no	no	"Genome-wide genotyping array"	33437055		NA
"Panyard DJ"	GCST90026277	2021-01-12	"Commun Biol"	"Cerebrospinal fluid metabolomics identifies 19 brain-related phenotype associations."	"Trans-4-hydroxyproline levels"	"metabolite measurement"	-	"291 European"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90026001-GCST90027000/GCST90026277"	no	no	"Genome-wide genotyping array"	33437055		NA
"Panyard DJ"	GCST90026278	2021-01-12	"Commun Biol"	"Cerebrospinal fluid metabolomics identifies 19 brain-related phenotype associations."	"Trigonelline (n'-methylnicotinate) levels"	"metabolite measurement"	-	"291 European"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90026001-GCST90027000/GCST90026278"	no	no	"Genome-wide genotyping array"	33437055		NA
"Panyard DJ"	GCST90026279	2021-01-12	"Commun Biol"	"Cerebrospinal fluid metabolomics identifies 19 brain-related phenotype associations."	"Trimethylamine n-oxide levels"	"metabolite measurement"	-	"291 European"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90026001-GCST90027000/GCST90026279"	no	no	"Genome-wide genotyping array"	33437055		NA
"Panyard DJ"	GCST90026280	2021-01-12	"Commun Biol"	"Cerebrospinal fluid metabolomics identifies 19 brain-related phenotype associations."	"Tryptophan levels"	"metabolite measurement"	-	"291 European"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90026001-GCST90027000/GCST90026280"	no	no	"Genome-wide genotyping array"	33437055		NA
"Panyard DJ"	GCST90026281	2021-01-12	"Commun Biol"	"Cerebrospinal fluid metabolomics identifies 19 brain-related phenotype associations."	"Tryptophan betaine levels"	"metabolite measurement"	-	"291 European"		1	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90026001-GCST90027000/GCST90026281"	no	no	"Genome-wide genotyping array"	33437055		NA
"Panyard DJ"	GCST90026282	2021-01-12	"Commun Biol"	"Cerebrospinal fluid metabolomics identifies 19 brain-related phenotype associations."	"Uracil levels"	"metabolite measurement"	-	"291 European"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90026001-GCST90027000/GCST90026282"	no	no	"Genome-wide genotyping array"	33437055		NA
"Panyard DJ"	GCST90026283	2021-01-12	"Commun Biol"	"Cerebrospinal fluid metabolomics identifies 19 brain-related phenotype associations."	"Urea levels"	"metabolite measurement"	-	"291 European"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90026001-GCST90027000/GCST90026283"	no	no	"Genome-wide genotyping array"	33437055		NA
"Panyard DJ"	GCST90026284	2021-01-12	"Commun Biol"	"Cerebrospinal fluid metabolomics identifies 19 brain-related phenotype associations."	"Valine levels"	"metabolite measurement"	-	"291 European"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90026001-GCST90027000/GCST90026284"	no	no	"Genome-wide genotyping array"	33437055		NA
"Panyard DJ"	GCST90026285	2021-01-12	"Commun Biol"	"Cerebrospinal fluid metabolomics identifies 19 brain-related phenotype associations."	"X-10457 levels"	"metabolite measurement"	-	"291 European"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90026001-GCST90027000/GCST90026285"	no	no	"Genome-wide genotyping array"	33437055		NA
"Panyard DJ"	GCST90026286	2021-01-12	"Commun Biol"	"Cerebrospinal fluid metabolomics identifies 19 brain-related phenotype associations."	"X-11261 levels"	"metabolite measurement"	-	"291 European"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90026001-GCST90027000/GCST90026286"	no	no	"Genome-wide genotyping array"	33437055		NA
"Panyard DJ"	GCST90026287	2021-01-12	"Commun Biol"	"Cerebrospinal fluid metabolomics identifies 19 brain-related phenotype associations."	"2,3-dihydroxy-5-methylthio-4-pentenoate (dmtpa) levels"	"metabolite measurement"	-	"291 European"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90026001-GCST90027000/GCST90026287"	no	no	"Genome-wide genotyping array"	33437055		NA
"Panyard DJ"	GCST90026288	2021-01-12	"Commun Biol"	"Cerebrospinal fluid metabolomics identifies 19 brain-related phenotype associations."	"X-11612 levels"	"metabolite measurement"	-	"291 European"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90026001-GCST90027000/GCST90026288"	no	no	"Genome-wide genotyping array"	33437055		NA
"Panyard DJ"	GCST90026289	2021-01-12	"Commun Biol"	"Cerebrospinal fluid metabolomics identifies 19 brain-related phenotype associations."	"X-11787 levels"	"metabolite measurement"	-	"291 European"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90026001-GCST90027000/GCST90026289"	no	no	"Genome-wide genotyping array"	33437055		NA
